chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,label
0.33657506,0.03239224,1518.7819410034037,995.1809120634351,2354.2690973901895,0.08503501112616099,-458.00406,91.166046,19.527046,28.411251,10.11208,5.2895546,-7.417408,-9.644045,-8.447264,-5.8626647,-5.825831,-3.9603834,-2.5365624,-6.123433,-1.6548789,-2.3858385,-5.6842885,-3.994282,-4.9244504,-5.134455,REAL
0.26135686,0.027876526,1569.9194016125211,1258.2046459066337,2564.242827707769,0.08640726284345976,-460.1345,57.082767,9.395618,19.326002,0.27070424,-5.4498234,-1.0244318,-1.8099785,-7.4978957,-5.323871,-5.9930077,-7.4401803,-1.0667995,-4.566717,-4.543981,-5.6367617,-4.980338,-4.908999,-3.417522,-4.1403055,REAL
0.3179455,0.023513572,2076.0006761376912,1422.6138593577557,3183.189085024429,0.12687565003386223,-464.66013,49.973373,4.319069,8.267066,-5.2822027,-6.0648236,-4.136786,-11.194424,-5.7252636,-6.126767,-5.075213,-5.7072225,-9.145665,0.7196647,-7.7047205,-4.0070214,-3.7473106,-1.4559312,-6.6687093,-2.2225854,REAL
0.3133024,0.052312963,1977.391337659554,1602.7901844875944,3417.9595122466217,0.09040480212355212,-422.4361,63.42116,3.3130538,2.8316398,-16.090893,-22.971724,-8.6838875,-9.660236,-13.5897665,-15.409481,-8.526669,-13.53817,-10.042504,-0.69938457,-16.784615,-12.93577,-8.68671,-7.8089867,-11.771491,-8.431837,REAL
0.37187424,0.04825065,1462.309710602287,1509.4101455359328,2564.8539115287163,0.05554038972007722,-427.87518,63.293755,15.096412,20.743511,14.010334,-0.02056338,4.4549584,5.071148,4.6383014,0.53082716,-3.3869386,-4.736376,-3.9167476,-1.1132296,-5.544472,-5.9950137,-3.810715,-4.4636497,-6.516926,-4.209036,REAL
0.2883336,0.0390296,1419.1619653841128,987.5563384005063,2156.820291336107,0.09724355408281733,-469.50812,97.36725,18.127474,3.6533952,-11.5563545,-5.6417933,-11.014158,-9.139371,-0.57445556,-0.2065766,-0.42577285,-3.8807278,-8.402196,-5.466479,-8.789222,-6.809236,-6.872963,-6.290579,-6.236273,-1.0328307,REAL
0.24650387,0.037719294,1275.8065183958215,1155.83681326586,2018.654588938128,0.07143886748937403,-455.91742,67.36105,21.94898,20.073557,0.90775067,-13.351203,-1.9864618,-2.0381567,-3.027841,-5.188356,-7.025629,-8.381335,-7.8176184,-5.3472176,-5.32025,-8.009471,-7.1992054,-3.8472314,-6.7040014,-6.161537,REAL
0.31391516,0.025139278,1431.626437595356,1063.9450077805604,2274.6362455858166,0.09008335550503097,-493.79834,63.702213,13.997778,15.760277,13.818961,-6.9429874,-3.0442119,-8.77178,-9.609131,-8.419638,-10.15805,-7.2995825,-3.708476,-5.6553874,-2.217223,-1.7130176,-6.286398,-4.767029,-3.0039933,-3.8752918,REAL
0.3537686,0.051790573,2008.6540866050373,1415.1569147619332,3227.947147711881,0.12159299112325851,-420.06918,87.96917,28.047583,7.5806146,6.497971,0.05773548,-11.556318,1.3399628,-4.513246,-11.878057,-3.4617991,2.8869727,5.396323,0.679686,-3.0706317,2.6067836,-0.7063003,1.5099449,-4.69496,-3.778708,REAL
0.32186067,0.019163268,1485.8254555266915,1025.7875678174814,2248.6970928021155,0.09585217530428902,-467.7332,50.309803,11.278503,14.368672,6.125169,-0.52812845,-1.2227554,-3.088069,-10.063697,-2.238131,2.355801,2.40653,-5.5684805,-3.7852676,1.4755435,-1.1738502,-6.0581675,0.7538083,-0.10147386,-3.2171116,REAL
0.3046135,0.022655247,1946.377493237683,1130.0888691880702,2866.9030403243337,0.11354425775212519,-504.99982,65.562386,7.5116115,21.64841,9.877092,1.5356132,-8.254115,-9.379774,-8.06411,1.5044142,-0.82239205,3.0773776,-3.492159,-5.030305,-1.7587883,-4.931891,-4.0942597,-0.11590329,-3.1925576,-4.0894523,REAL
0.2913111,0.018970808,2124.4237479196404,1057.4271448216737,2938.0757681184796,0.11226016107998454,-495.6418,55.153828,5.57973,11.281789,7.534989,3.901726,-5.702884,-7.947705,-5.0686445,0.65322334,2.8730412,2.9053893,-2.020984,-0.872532,-3.3362536,-5.443004,-2.7777574,-1.5266893,-4.1468635,-2.1948895,REAL
0.31275326,0.017650872,1438.7825045760237,992.363935726906,2211.662978772218,0.09373566098338486,-484.48706,54.391735,11.621557,19.437464,9.184436,-0.03863813,-5.1528926,-3.7882085,-7.9567957,-1.4736005,1.2838221,1.7850555,-3.2797968,-1.4696332,-3.2106824,-4.4025617,-3.5947948,-0.7186716,-1.3508904,-4.740873,REAL
0.2937535,0.016934816,1699.3892114538291,987.8136435853457,2458.73734770455,0.11736937910548687,-515.8677,55.68431,7.6342177,10.45039,9.018904,6.874942,-7.138611,-4.0085325,-5.766441,-3.2521389,0.6670212,0.45530868,-5.187597,-2.623644,-0.19373177,-2.7039766,-3.1896403,-0.23213306,0.00871396,-1.6439407,REAL
0.31832948,0.027847638,1287.6329696846988,910.4983667210442,1965.9115539267775,0.08294743769319939,-478.53165,60.50174,5.4981294,18.81912,11.511985,0.57333666,-9.736056,-7.638334,-5.7737675,-0.67227346,-2.2446225,-0.15784243,-3.2852185,-5.1484995,-2.0576508,-0.19055621,-2.8361578,-1.0143973,-3.8253093,-3.5953898,REAL
0.28239128,0.020854961,1758.1664785797423,928.3538103079833,2486.29452264659,0.11888478675618239,-500.72067,58.968098,5.9699717,17.42217,12.226221,3.4114068,-7.9712977,-11.029849,-9.744185,-3.397163,-1.771012,3.0990005,-3.5934014,-1.4955945,-0.3588042,-3.4784944,-2.4074168,-0.9822807,-4.775915,-3.6139147,REAL
0.29395172,0.024004498,2359.570143250599,1099.44094334181,3153.8975954793923,0.10172009541892414,-472.08435,63.757748,7.2639003,13.918111,10.033679,2.2176435,-5.887915,-3.842796,-4.8883595,-3.1515179,-5.973532,-1.9766306,-1.2536514,0.9323994,0.18588169,-2.8555973,-5.6298237,-3.477656,-4.7440176,-6.978708,REAL
0.30413,0.019093744,1249.318608970059,863.7189799757635,1813.8894695771348,0.07741936944551778,-503.30594,60.01356,8.157632,15.572827,13.346631,8.461422,-7.7358046,-9.805805,-6.019348,-1.0169507,-2.2759967,1.164517,-3.686934,-2.6205304,-1.7655298,-1.3151051,-2.2655115,-3.3749645,-5.288358,-2.9452567,REAL
0.28802204,0.027118597,1125.511011646582,782.4525357868619,1688.5675586541247,0.07336557851139876,-471.2599,63.3813,0.6254922,14.21648,12.850699,-0.24610044,-8.734333,-10.322392,-9.835952,-2.3747478,2.1173577,1.7509565,-1.7908174,-0.26014477,-2.6729987,-4.7917356,-3.5869,0.1421262,-1.6598921,-5.0118046,REAL
0.30325127,0.029505607,1660.9952728255794,1018.5500419047215,2393.2141735896444,0.1067286967494204,-464.568,59.250954,3.6017644,10.58923,10.152007,2.3002336,-12.556216,-6.456952,-6.7245507,-2.3553138,-0.69859076,-0.676065,-3.3691988,-1.2698534,-0.7003506,-1.5243067,-2.2744594,-2.335929,-1.7991749,-4.9328012,REAL
0.3017873,0.027842907,1793.0579208833399,1134.8310629383932,2695.6275432887364,0.12244765504250386,-483.07275,66.28416,8.39121,23.85589,14.509971,1.5746014,-9.123255,-8.385134,-9.068883,-0.33827692,-2.510351,1.7289919,-4.990183,-2.6789577,-4.201126,-4.5436387,-3.4971254,-2.1051116,-1.9888972,-4.165445,REAL
0.28684396,0.021958213,1429.3268531221927,797.7856720133756,2043.682361349256,0.09993917238214838,-480.35867,55.707073,4.4763393,13.85127,10.955345,4.4401526,-6.2503366,-8.590137,-6.1725016,0.28980255,0.24728929,0.11459761,-2.2493098,0.28095204,-1.4499999,-2.7793157,-1.2089846,-3.4338791,-3.604004,-2.4806836,REAL
0.3124881,0.02702077,1791.313754430281,964.4708341765572,2570.9379829984546,0.12910397749227204,-480.52777,56.796803,8.6267605,19.681957,7.437808,1.9553741,-9.81494,-11.593066,-7.96338,-0.35710174,-2.8777652,2.6707659,-1.8647833,-2.465452,-2.1296093,-3.1729395,-2.9515536,-0.23244864,-1.5563719,-2.5891135,REAL
0.32469726,0.019251764,1544.1354752143936,911.0295093591423,2269.2068863504637,0.10299187355100464,-505.5316,56.36557,-6.0594707,12.519535,6.49609,2.9099815,-5.583483,-7.382047,-5.6778183,0.17249691,-3.1284277,-4.5703835,-3.010803,1.3631201,-0.29824546,-3.15046,-3.3618739,-1.1414785,-3.6619706,-4.478113,REAL
0.3055935,0.017331365,1529.2404610612036,1004.9101920689617,2315.618094631472,0.10093535669435857,-508.70633,55.07541,1.8172385,15.757426,11.2505865,1.3563325,-11.528777,-11.403546,-4.9142914,-1.9342469,-3.855108,-1.1387079,-3.3768618,-1.085482,-3.42558,-2.6695504,-1.3082974,-2.3381355,-4.404045,-3.4457796,REAL
0.31790796,0.020486247,1840.4056942884492,932.1812747893064,2610.1770038398377,0.12852286997681608,-491.5994,59.858276,3.9793046,14.080277,10.605908,-0.66930777,-11.771971,-6.379507,-4.7266555,0.35751802,-2.8843446,-0.43055785,-3.8502827,-4.296619,-2.5639958,-2.1256423,-5.0283446,-2.689385,-3.2707992,-4.028949,REAL
0.3468262,0.023433069,1376.6059905618026,841.4022166868765,2077.3799937512076,0.09102332278786708,-485.33395,71.49133,3.519087,17.085571,10.441693,-3.0576692,-10.887188,-9.121809,-9.119856,-4.0193377,-4.9027805,-2.9324472,-5.7238336,-1.4234499,-0.7475649,-3.5161443,-6.480848,-3.46936,-3.7933385,-5.8787117,REAL
0.33707255,0.029273333,1572.7386288176513,923.6887276277837,2349.898155247778,0.1090908610654946,-456.56607,55.08851,4.3198476,12.490537,8.095281,2.0224938,-13.532004,-9.28352,-4.979715,0.57852775,-2.980114,-1.1145434,-5.2455044,-0.6761071,0.62792915,2.1689732,-1.396852,-4.2618103,-3.1484911,-2.7838464,REAL
0.30111852,0.02663299,2483.5514177924156,1147.316589735906,3370.936417026903,0.16568280887751158,-464.56302,64.59604,0.8633105,21.4122,6.69226,4.2240987,-5.6510773,-10.182305,-10.118522,-4.05104,-2.6464112,1.4477047,-5.3736844,-6.233482,-1.904032,-2.9361837,-6.083232,-5.549472,-2.9601088,-4.240681,REAL
0.30840608,0.030716166,1763.4683080531172,1028.6984085007762,2568.5001049012267,0.10576760529366307,-452.09998,59.65562,6.2074103,19.02549,6.5088787,0.6967798,-8.755746,-12.129826,-10.474889,-0.5106164,-3.077553,-2.3129117,-3.3830967,-2.4488077,-4.050792,-1.0583814,-2.3214898,-3.7329633,-4.2596297,-3.6630445,REAL
0.32452962,0.022734575,1944.1710953746226,1222.457568011485,2846.4764508066073,0.13242572389393353,-489.29578,66.68397,6.2818704,12.50677,6.6025763,-1.2097365,-15.347213,-16.517382,-11.745726,-0.3146634,-4.2987823,-3.083261,-3.8946826,0.74828976,-5.3723345,-3.532068,-1.4228073,-0.016532103,-5.921798,-3.3102307,REAL
0.3084043,0.01739386,1499.9275600955464,973.3193606876226,2284.111188292134,0.10352809657991487,-510.3751,60.512783,3.9880347,13.736736,5.4519267,-5.9453063,-15.010419,-12.162236,-10.054027,-1.3119097,-0.9301293,1.9348855,-3.822814,-3.1448123,-3.3886695,-3.4875293,-5.093818,-1.5618402,-0.727467,-4.8566747,REAL
0.29884428,0.019558785,1485.7144672704994,1011.1061169084952,2280.3645468568875,0.0992573144078439,-509.7258,51.638634,15.91013,24.783442,8.640563,7.6259675,-3.5321195,-5.6998463,-5.7825418,3.6646266,1.6933026,2.453186,-5.085989,-0.9258803,-0.14288598,-4.394117,-1.9043043,1.1353314,-0.27615592,-4.4664145,REAL
0.29656017,0.018547678,1692.1041787054335,1023.6017827212679,2554.297176874034,0.11361783954791345,-501.00488,50.082916,14.344133,27.321333,9.7062,6.400612,-3.6447904,-6.5284405,-6.241738,5.373321,-0.5686444,0.40656415,-0.9414485,1.5125139,-2.587013,-1.7612338,0.5686493,-0.7618256,-4.198558,-4.7484717,REAL
0.28393188,0.019894367,2428.8907759604454,1359.7013447055153,3465.870709020656,0.181379099748452,-474.20212,59.521347,3.316522,13.489351,-6.328408,-0.8096825,-7.0667133,-2.5171945,-10.986155,-2.7832656,-4.669027,-5.9164915,-3.1121686,-4.3659368,-2.9647028,-4.227722,-2.6853077,-2.7150424,-4.2403316,-3.5262046,REAL
0.2599648,0.028664716,1193.3556407913295,1044.3941742282718,1875.6636581184694,0.07086389500290248,-479.8486,85.06455,18.1021,3.8058522,1.9055241,-9.950427,-15.577761,-11.926358,-9.5346775,-8.958472,-10.434128,-4.800766,-5.874831,-3.4470026,-10.081514,-7.2211905,-6.312271,-5.706867,-8.114252,-6.6689506,REAL
0.3804858,0.04376424,2212.206236067449,1635.3965006285089,3779.3681376689187,0.08992368484555985,-422.25815,73.01609,12.21835,19.628822,7.7128773,3.2136319,0.29534277,-0.54706085,-3.0824604,-4.7527514,-2.3741167,0.04425947,-1.8299446,-4.373062,0.4761582,1.995742,-7.1219707,0.14848039,-2.627806,-3.9049468,REAL
0.26730007,0.048569024,1825.5225439823034,1067.5108246956968,2693.5322560179816,0.12878389646171692,-425.03635,72.28475,-1.8487718,-3.2877264,-18.627762,-15.627938,-15.364523,-12.899356,-8.52679,-3.388668,-8.557239,-11.725327,-12.849067,-9.528119,-12.365884,-13.217019,-6.2689657,-7.0230937,-7.0049944,-1.9076983,REAL
0.26945,0.043778427,1858.7609291656486,1508.7759789136776,3163.207554651247,0.08826372776488786,-425.99854,75.38022,-0.85829705,3.5174003,-7.9952416,-12.522783,-9.342997,-10.753844,-8.014454,-14.236414,-9.612637,-9.16352,-4.7669997,3.878117,-12.001592,-12.854961,-12.249962,-5.7447743,-13.512629,-9.8453665,REAL
0.319633,0.052720442,2030.9172301113756,1544.27448243517,3443.531933744687,0.09111162094281298,-412.87427,72.76112,-3.2540839,-0.20646586,-16.218683,-19.95822,-8.889151,-10.553248,-10.461214,-10.191007,-9.565733,-14.052369,-10.17744,-1.918082,-14.287641,-12.096414,-10.8192215,-8.179392,-9.300598,-7.980416,REAL
0.24516565,0.03793167,1758.0919194307687,1362.0489488494493,2910.3771463243816,0.11579472867561824,-454.71463,74.32862,15.9809065,13.44249,-17.3664,-14.578644,-14.821732,-13.12071,-6.1914606,-12.873717,-6.3730664,-13.76433,-14.607622,-5.9432507,-17.346275,-10.471763,-10.191636,-7.757912,-9.032253,-3.5764885,REAL
0.25373566,0.03484195,1679.7420593891245,1427.8107293600663,2982.473342483108,0.08387616131756757,-465.75995,48.405712,10.529778,25.28102,4.811871,-2.5975924,-7.390114,-16.742426,-8.495533,-5.63719,-6.5237823,-3.8485332,-8.65914,-4.2614117,-15.402263,-6.777214,-7.3562517,-2.8458657,-7.7168694,-5.8368454,REAL
0.38990718,0.03688177,1914.436236837617,1439.0641835356264,3231.569665734882,0.09565822123744204,-440.7671,70.17971,13.63215,19.847696,7.2437325,5.4195375,1.0046345,0.44062477,-1.8367499,-4.506504,-2.4441905,-2.8641248,-2.4278023,-4.217183,-0.5820301,1.4381545,-5.897068,-0.118440844,-2.343235,-3.181978,REAL
0.33456933,0.017520424,2155.842464457659,1366.0207941263097,3221.980517124613,0.15093257183630032,-509.83368,70.93982,8.13543,11.649264,8.596039,-3.5231838,-0.50677615,-6.1764827,-3.8696787,-3.4316256,-3.7730772,-1.4149582,-1.242446,-3.386492,-0.15851009,0.81129867,-4.970704,-2.8995795,-2.2066116,-3.4541035,REAL
0.34178597,0.027345642,1513.9020102688485,1180.6251372716076,2493.6682544625583,0.08862909370162539,-466.83728,83.06014,15.564722,11.605179,-7.407768,-11.639868,-14.902501,-9.051722,-8.397062,-7.3375473,-1.888817,-2.2260125,-3.8314743,-3.6636415,-1.610991,-2.4447901,-7.542257,-2.2254877,-5.328035,-5.4632306,REAL
0.41170624,0.023384126,2365.4732942346704,1662.4900103770758,4038.639542863176,0.07156921151061776,-491.9156,58.487076,20.232965,23.385649,3.9503288,1.6271876,5.3341136,-0.25875354,-6.254473,2.5984595,-0.26888496,-3.8197243,-3.23393,0.9420991,-2.4777083,-0.625893,-3.3052251,-2.3234367,-1.6406995,-3.5053465,REAL
0.26544568,0.03439141,1805.6811151020734,1417.500485075024,3120.8477953270126,0.09771369485294118,-440.21857,52.77812,1.7362823,13.851714,-2.1706038,-18.511406,-8.414002,-11.800194,-6.8812456,-12.096663,-5.60258,-10.916521,-7.5296497,2.9999096,-12.777524,-8.361467,-11.386771,-5.018285,-10.443559,-7.766759,REAL
0.23631392,0.03449654,1319.1485508264743,1124.4319156427575,2115.403875108843,0.07612161075367647,-448.8655,69.509445,14.940703,17.506302,2.6381516,-6.146851,-3.2573683,-7.377599,-7.797051,-5.8630223,-5.497931,-11.078285,-8.868647,-3.5018961,-7.7742295,-9.485022,-4.402498,-1.2562236,-7.179916,-6.495239,REAL
0.2816767,0.027631346,1562.4137195083865,1363.653726752556,2817.107965333543,0.07996323529411764,-476.6458,50.066284,12.350968,25.947641,6.1896577,-1.4476752,-7.291807,-17.050537,-8.634649,-3.5593345,-5.938595,-1.6381228,-11.648717,-2.5742323,-13.537856,-7.020911,-5.832978,-3.640238,-8.339809,-6.4086413,REAL
0.32919875,0.027668245,1814.0957862881196,1721.2944605152231,3300.7217076540733,0.07133592540634674,-501.1045,58.225777,12.440155,18.072153,-0.6478827,-10.97285,-0.72684425,-7.128033,-5.6607985,-12.210705,-9.031088,-6.378288,-12.92358,-3.7431505,-12.546425,-7.0300937,-6.7772803,-3.900815,-9.362512,-4.6402144,REAL
0.25153404,0.041395158,1728.6442054078623,1078.1811309651953,2575.149599858614,0.11833022162606342,-443.0059,69.935425,-7.0366774,-11.948976,-19.68332,-13.110985,-14.964179,-10.701377,-6.5911684,-3.9289606,-8.870734,-8.184652,-12.652451,-8.6672125,-8.24705,-13.530052,-7.160361,-8.3655815,-8.917502,-2.198698,REAL
0.33961433,0.052317496,2040.894003162728,1731.1079241560196,3667.1294341216217,0.08593335243725869,-397.18408,67.92936,0.71703553,6.1026697,-5.1490726,-17.069946,-7.861589,-5.6181927,-8.18893,-9.938445,-5.9958215,-11.904439,-6.2967854,-0.11593324,-9.566122,-9.728614,-8.484475,-7.2804847,-10.863327,-4.877518,REAL
0.29284188,0.049267657,1813.9683983815844,1039.7001453431492,2643.350682686726,0.12527739817143962,-423.41748,84.08455,1.6724004,5.1889076,-9.577035,-14.9548,-13.263576,-8.273001,-4.401276,-3.351813,-3.2929764,-6.810007,-7.4625673,-3.5398667,-8.030666,-8.07093,-4.4960666,-1.3705442,-3.8571744,0.9807777,REAL
0.27306053,0.019079408,1828.5759144137912,1090.3674901772752,2691.8253895668054,0.1367021212267802,-505.3483,63.24283,21.121737,12.38344,9.612299,-1.6662605,-9.864365,-9.332829,-10.472398,-3.602452,-3.9946375,-3.6407657,-3.819503,-1.1985644,-2.7752697,-3.2737894,-2.107221,-1.2470564,-4.4889097,-3.6527805,REAL
0.24257086,0.031087045,1335.424979160215,829.2331928582086,2037.044346360209,0.08705454248839907,-490.0038,75.03316,-12.015011,-11.277567,-13.164626,-21.837278,-15.316195,-9.0023985,-12.410573,-5.871049,-10.479951,-11.168935,-10.824955,-8.983025,-9.1092005,-12.913812,-7.217987,-7.368997,-7.7051644,-1.116075,REAL
0.2651262,0.030110825,2146.9567202282774,1513.8585245849192,3279.1587741081785,0.1285818620697989,-461.5219,59.67642,-7.844644,7.340157,-16.276403,-17.744982,-13.2513895,-10.548895,-20.74039,-3.8004708,-14.299594,-7.8449917,-8.642726,-7.507784,-7.0969434,-13.595828,-3.5160594,-8.997825,-10.517438,-4.024713,REAL
0.38581917,0.051026832,2089.2663369820416,1701.7614085996743,3723.9554740287163,0.08944633807915058,-408.3853,68.847336,11.5295725,22.300438,7.3284955,7.8917065,-2.4173365,-0.37257868,-1.2382079,-4.8034444,-1.5577737,1.034147,-6.8039017,0.41565233,-5.8620925,-1.0640771,-7.1034207,-6.6464987,-3.1068926,-3.9657133,REAL
0.3017895,0.043023486,1719.0615948057423,1201.6319513665203,2719.6918877285702,0.10256665114647832,-453.30206,85.22363,18.261774,20.560673,-13.983314,-10.420365,-7.628516,-7.173678,-0.26002988,-0.3459434,2.5177443,-5.241245,-4.3855853,0.51656675,-9.289085,-7.0109396,-7.282869,-1.784,-4.341572,-0.8124409,REAL
0.27067775,0.049906433,1335.2221122674246,1379.866811408562,2234.9718908361488,0.054488416988416985,-440.2525,67.37411,14.256342,17.677301,5.224818,-6.0141997,1.2310555,-2.359355,-4.109498,-2.242297,-6.978129,-8.8480425,-10.329394,-4.666728,-7.6592317,-9.216007,-6.4330597,-5.8455167,-6.800086,-6.6137834,REAL
0.3215252,0.052247357,1698.8908442455918,1413.8024432952116,2793.5337261217637,0.1003127414992272,-414.3467,89.15239,18.725943,35.350124,7.7985845,-5.73041,2.2626219,-9.614836,-6.099957,-11.721479,-8.173859,-3.0129724,-11.698371,1.6917863,-6.0368137,-7.6440597,-6.1749535,-3.5880265,-8.541672,-4.5549803,REAL
0.30010325,0.056913134,1889.1881319812187,1399.9089932322022,3041.7353779560813,0.10755836751930502,-433.08307,67.36331,6.150988,4.683411,-25.250292,-17.787016,-14.120158,-20.896566,-11.767991,-2.116659,-11.861404,-3.3379612,-10.6612,-2.7324276,-10.523645,-14.289319,-7.443619,-11.445979,-5.3854985,-5.825463,REAL
0.3824325,0.04693913,1470.5432956571706,1464.5975102757184,2491.8156144425675,0.056696805622586874,-445.6133,64.69089,21.543928,19.72736,12.527404,5.363686,7.3329716,5.3303967,5.6072063,1.8704324,-1.7516898,-4.606073,-2.5200853,-0.42084512,-4.7728915,-3.958847,-3.1323211,-3.9562693,-5.1932,-3.3422236,REAL
0.275672,0.048149157,1257.4957293760226,1295.8115998743556,2262.193719638196,0.04520283497679815,-440.99603,60.972317,9.560881,15.504511,6.1875114,-4.2796874,0.26054227,2.555578,-2.1304579,1.2422936,-4.3081098,-7.482871,-10.020149,-3.060244,-4.896843,-8.401071,-6.906725,-6.077018,-6.4695697,-6.151806,REAL
0.27391165,0.029146796,1767.4587614604761,1453.423650115173,3258.5886290937015,0.09174623282701239,-476.24622,35.759846,10.875281,23.172134,2.370617,1.0042127,-8.670894,-15.76031,-5.727737,-5.907555,-4.838216,-4.1653957,-7.7870603,-0.92207235,-14.818563,-4.995709,-7.1638775,-3.4702077,-7.88502,-6.5207725,REAL
0.4002392,0.057139922,1640.087090768619,1324.0057202823434,2668.5209037162163,0.08344632299710425,-402.32962,82.13565,12.279471,25.278765,10.853867,2.8389857,-1.3771735,3.3707125,-4.0683746,-4.5812635,-1.7052118,-0.19029577,-2.9536884,-2.2806835,-0.8927444,-1.9895526,-3.1015542,-4.8939934,-3.2822773,-3.6849828,REAL
0.3571597,0.03326292,1601.8649147039407,1268.5134898406511,2637.925548052309,0.09307342482129057,-458.4719,80.3941,2.0308464,21.595814,1.1989052,-6.525427,-1.1472949,-8.033665,-9.9776,-5.645373,-5.9506755,-1.6658007,-9.055789,0.7325282,-6.9975095,-7.1681046,-2.1748302,-4.545287,-7.7257867,-1.5172555,REAL
0.27812064,0.02975688,2170.2021245450005,1450.679641960592,3282.7468163457816,0.13101432493227555,-461.5565,63.540478,-14.590696,-0.7470149,-16.138533,-16.05229,-14.733929,-12.171877,-19.295166,-5.8538337,-15.106458,-7.902474,-10.377172,-8.025691,-9.029268,-14.041881,-5.183571,-7.427791,-10.828908,-5.0206385,REAL
0.3407795,0.024493491,1642.2217298225562,1131.6004573630796,2613.4091970721265,0.1139626517753483,-479.28604,77.17402,6.7589726,12.012606,7.1254597,-12.772693,-6.3491263,-9.667621,-12.639534,-1.6002979,-6.495987,-4.776341,-0.29083508,-4.4535594,-3.0877595,-0.20399451,-8.735573,-5.793845,-3.157143,-5.373025,REAL
0.34109014,0.028086105,1745.2406833925863,1427.391471111386,2782.4129250652554,0.08807830928557618,-487.0394,75.23711,9.238247,21.57192,6.3250294,-6.1010723,3.2833538,-10.487713,-7.7650466,-5.904346,-7.2486806,-2.6186614,-9.796937,-0.27955246,-8.710997,-5.411846,-3.964149,-4.7917013,-10.018802,-2.319557,REAL
0.3551688,0.03576924,1214.4458267057744,937.7451763640876,1943.2121087494995,0.07329887347377902,-457.22348,98.704254,6.554185,8.557702,-0.8711324,-5.7341795,-21.54047,-16.727482,-9.609027,-9.278047,-5.309849,-1.0052005,-4.49114,-5.7948866,-1.2967554,-4.911415,-6.29331,-4.867207,-4.927434,-2.8493917,REAL
0.28134906,0.028740596,1653.5285157651115,1420.4533287200961,3029.353633446926,0.0831041092662413,-465.85065,51.28862,17.625015,29.991209,7.924869,-0.12982145,-6.7133536,-15.281056,-7.898998,-6.487007,-6.3319883,-2.7654448,-10.402528,-2.9255297,-13.313726,-6.580915,-6.4312162,-4.616472,-6.97486,-6.3497076,REAL
0.26511654,0.03891963,1120.3212955521267,839.924563020386,1704.0435083498357,0.07284409111765842,-453.801,78.32709,3.952967,-0.9468685,-14.65087,-8.938498,-14.397824,-12.617004,-6.8559036,-8.329949,-3.5249016,-10.112793,-9.973719,-5.308117,-10.957303,-9.984319,-9.0210705,-4.8559237,-6.4354186,-2.3223484,REAL
0.33232763,0.04722216,1480.15441394086,1313.0723326070724,2473.5519409179688,0.07729198314525464,-427.65503,50.141693,18.7561,16.377623,2.6965902,-5.969061,-1.8587695,-3.6091957,-8.374672,-0.07704459,-7.3492155,-11.871155,-9.192086,-3.896267,-6.5753326,-10.46491,-7.651531,-5.1662245,-7.0622573,-7.1351295,REAL
0.25853664,0.028912848,1248.679727697932,942.0740743489383,1885.7635970455206,0.08123306888544891,-492.29507,77.9146,10.324327,10.949694,6.9688587,-10.256733,-11.332128,-11.316572,-11.34279,-9.3139925,-8.367307,-4.002118,-5.1603293,-2.6160283,-5.985926,-8.662778,-7.563094,-5.260923,-7.2497597,-4.973183,REAL
0.3774404,0.03808986,1707.909988136398,1371.6603913868191,3022.4650569006385,0.09056029895510836,-434.84467,85.890495,-5.811936,24.995506,5.9021006,-11.877664,1.3019638,-21.509043,-18.824297,-3.0681462,-12.536327,-1.7451069,-8.385646,-9.180006,0.29418898,-2.5561664,-10.800206,-0.265969,-8.13839,-7.253025,REAL
