chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,label
0.2691604,0.031723186,2139.752181659564,1397.0329495238454,3362.233275423831,0.13635197304868624,-481.05527,91.59052,26.415968,2.5132592,-16.695694,-18.061514,-5.7043333,-15.977361,-10.521593,-8.408081,-10.758027,-4.332428,-10.033595,-10.649776,-2.394327,-7.3023286,-3.086496,-4.922078,-8.882227,-1.4843258,FAKE
0.2903617,0.021528725,2408.4447565609034,1235.4143997421834,3504.6422739497953,0.17187385648419204,-516.8792,79.83963,25.530804,19.1821,-2.6542754,-9.2661085,-1.3167841,-11.545623,-8.218327,-10.531179,-14.147429,-6.7300944,-7.4904647,-7.7135067,-3.9788077,-2.1042361,-0.53660053,-6.0185533,-3.368719,-0.3824128,FAKE
0.33585712,0.036331236,2052.605952912003,1785.3543150091073,3465.6957100788504,0.10498689350328948,-424.90286,73.563644,14.943875,12.534894,0.34594283,-6.554426,-5.5939517,-11.583818,-0.06226578,-3.774953,-11.031867,-4.258147,-11.5669,6.374536,-5.016792,-16.865011,-3.7749784,-10.17225,-3.5323687,-8.319852,FAKE
0.32219863,0.02563859,2327.40066590805,1152.6422903045554,3209.8555904423856,0.17467505865421826,-485.41037,95.41945,15.760691,22.647406,-2.4995077,8.521641,-6.5387864,-14.066274,-1.1149354,-4.8650403,-7.9783206,-3.9985874,-1.2607458,-2.4236658,-9.485503,-1.080748,-7.956041,-6.8098884,-5.563342,-8.415511,FAKE
0.38498878,0.01982037,1730.325960375721,1444.6476897116383,2843.574471960865,0.10351373536667957,-479.50406,67.69605,3.2890866,18.145395,19.935259,-7.520334,-8.7506695,-18.190187,-20.547003,0.29040098,-14.871055,-11.967624,-4.6341014,0.14410235,-6.4695945,0.54071933,-4.575727,-5.069081,-3.969246,-1.2413788,FAKE
0.39534813,0.030174267,2283.932129366321,1441.1760229404324,3689.727688721459,0.1211988136126161,-449.52747,72.95558,17.233429,23.968786,6.3473554,-11.82868,-13.6640215,-8.136524,-7.4360065,-8.22075,-8.139104,-5.5694118,-10.058888,-3.631515,-5.0683775,-12.526661,-7.1965723,-3.7330704,-11.262211,-6.705775,FAKE
0.41231152,0.024576606,1932.682348912243,1421.6707119252187,3386.5961883828368,0.09570917182662539,-482.98306,72.24299,-3.8169882,26.114065,14.980487,-9.856102,-3.433401,-6.5101776,-13.289401,-6.0410757,-4.569424,-4.5193443,-3.4404092,-1.3831891,-2.9200215,-0.060598344,-6.306855,-4.0830426,-2.5887482,-4.5356703,FAKE
0.37836015,0.03200239,1714.8175272694086,1447.0353476370537,2729.6707330336426,0.09635794301044083,-463.20828,61.943954,17.618032,14.274288,-1.6716787,-10.085366,-7.13534,-10.267516,-11.372925,-5.5464263,-13.68142,-2.028462,-11.657642,-1.4785862,-2.1775928,-8.928839,-1.2614702,-3.4797595,-6.5962863,-0.57786864,FAKE
0.3889181,0.029604986,2529.351050096791,1758.4735448886258,4114.806930648202,0.10891202025328693,-464.962,60.118793,12.625688,20.8832,11.627317,-5.065085,2.4831476,-3.877596,-6.8155527,-6.3530536,-3.3551242,-4.6396513,-7.628385,0.23637918,-0.8528598,-3.5417807,-4.5133553,-2.3427246,-5.5806217,-3.5477054,FAKE
0.38074976,0.030940369,1871.974455571546,1418.8119527182857,3139.4643494219235,0.08970920810758513,-468.9729,80.16498,-0.5068035,14.748832,4.2595043,-3.6218333,1.4441402,-9.031402,-14.404623,1.9159416,-3.733183,-7.810998,-11.580372,-6.0753365,-5.5840898,-2.443736,-10.701142,-5.7680135,-8.8836355,-4.604699,FAKE
0.3748342,0.019518292,1710.5907641565009,1473.5904478999937,2841.12448677559,0.0971823299632353,-481.03067,66.724915,4.565261,10.362376,16.408659,-4.579444,-4.544073,-15.218154,-15.142322,0.7855851,-11.819179,-6.8017826,-4.9726853,-1.1307968,-5.7192974,-1.5712779,-5.352955,-4.0652103,-5.7022076,-1.8291186,FAKE
0.3856454,0.032438442,2073.013222087193,1354.0551668845028,3328.369234960636,0.10190814576893353,-448.0446,62.718365,-1.5435852,4.6103387,-10.129831,-9.228814,-2.8501043,-8.259072,-5.6051044,-4.602059,-11.465887,-5.2719207,-4.3643203,-0.64258194,-4.978334,-4.5044065,-4.239445,-5.647794,-3.8062353,-1.8820581,FAKE
0.3971456,0.027188485,2466.471998131906,1735.2852388068925,4002.6297379129637,0.117236177187983,-452.53564,64.811646,9.037516,9.830679,1.9138407,-13.880135,-7.492707,-13.446016,-13.268318,-3.9695764,-11.8360615,-4.649251,-4.7016683,-2.1504996,-6.045771,-5.9479113,-6.2743444,-5.4550543,-9.344674,-4.143956,FAKE
0.35254246,0.024895255,2055.4122650841286,1608.205595077962,3286.3301280113196,0.1194671536377709,-462.83844,59.636623,-2.4450798,14.760682,0.17412986,-13.424758,-6.863037,-12.960242,-13.593318,-2.7631881,-6.921515,-8.644756,-7.591886,-0.31926268,-8.500278,-5.6088915,-5.7784424,-4.41877,-8.23214,-2.2682977,FAKE
0.3823494,0.02235121,2345.4699045536727,1188.111428895802,3397.5580839435906,0.18598417560904873,-484.0056,76.212654,0.1384239,22.908556,2.2494867,-4.7046905,-6.092142,-13.832313,-15.170926,-0.09548958,-3.11867,-0.7769648,-2.6834073,-1.741909,3.049118,-5.123663,-6.343821,-4.1278687,-6.033153,-4.3386617,FAKE
0.37506607,0.028796948,1794.2969890607105,1326.578321967715,2939.723890558485,0.10286483528444272,-450.66486,79.694954,6.148843,11.704144,3.709729,-8.230984,-0.94227,-9.031394,-16.518377,-9.354654,-5.894933,-0.0032512676,-6.1015935,-7.004538,0.9240439,4.146709,-5.692358,-3.2622724,-2.1990902,-7.6238904,FAKE
0.31637523,0.020247549,3151.955608192249,1305.3666017123132,4268.6452631054235,0.2585670134860789,-491.30936,67.62149,5.78468,26.94969,8.549504,-1.3320106,-7.07789,-12.904608,-11.545923,-1.3869119,-4.3201156,0.013662199,-1.8495837,0.7684904,2.6673295,-4.4815917,-3.3325305,-2.3215463,-5.7476897,-3.8967721,FAKE
0.35154977,0.028604815,2114.209427971749,1233.7235852353515,3166.9891829830203,0.16536218979779413,-462.289,85.9884,3.4428287,25.02695,2.4465215,-8.87961,-8.800539,-13.89285,-15.276894,-2.162379,-5.421765,-0.92962193,-2.4970374,-1.3902879,3.9412062,-6.918301,-5.4876766,-4.7182097,-6.85776,-3.8913717,FAKE
0.40359014,0.02391951,1615.3884248889215,1198.3389466229723,2637.875715793102,0.08923491014415634,-468.2352,72.142235,3.6882944,17.57346,9.844913,-5.6756406,-2.205762,0.6586051,-11.474337,-4.134826,-2.3531075,-4.184118,-2.7811794,-2.0520244,-0.16481933,0.9570816,-3.8336806,-2.2096024,-0.3407495,-3.3250291,FAKE
0.35351822,0.017002711,1831.7110591225048,1298.329664204228,2899.632466319176,0.08160230323626161,-496.2067,55.50116,-0.9979095,11.072335,-3.764153,-6.410727,-4.9280767,-7.670759,-7.967099,-3.873176,-5.1114,-7.48228,-4.4215083,-0.9747716,-5.300786,-3.6803002,-3.7176397,-3.4396133,-3.6610012,-2.9140522,FAKE
0.41613865,0.028557668,1659.8314256940525,1113.025035933485,2498.9098894337753,0.09530781370936532,-469.90195,75.57153,7.714923,13.20923,4.3417516,-2.5476553,-2.7611122,-3.1125405,-9.553864,-4.7735095,-6.3594356,-3.0217478,0.14176898,-5.389346,-2.7139506,3.0572143,-2.9280746,-4.3459797,-0.4225445,-1.807913,FAKE
0.41247225,0.020264223,1323.5632378885616,1091.6261196348057,2174.1535198577785,0.06843533825948142,-492.43082,52.69338,-5.5462966,4.6668563,-8.329201,-5.455325,-5.697489,-5.498467,-6.7616143,-2.430535,-3.039187,-6.6687293,-4.746948,-2.0748615,-3.0364537,-4.821266,-2.6456568,-2.6063247,-4.1991477,-1.7215062,FAKE
0.3606701,0.024172936,1638.1105614968383,1256.6643888882668,2658.917255224458,0.07312805364744582,-487.45172,66.56914,-3.7387166,12.814154,-6.972864,-10.799548,-7.89627,-13.038264,-9.255862,-4.793865,-6.024772,-6.948178,-6.749669,-1.9096037,-6.057505,-5.5806813,-4.3152,-4.519929,-4.930595,-3.025592,FAKE
0.41491637,0.028288644,1481.7858742658234,1096.4252556713673,2347.4691385086107,0.0724273776122291,-477.90793,73.75679,0.017552143,11.0424,0.80283153,-10.811839,-5.2663894,-1.8419424,-7.7720037,-1.6201485,-5.346924,-6.3027215,-5.46497,-0.34323558,-3.8260388,-4.525743,-3.8718855,-3.1335132,-4.768847,-2.747291,FAKE
0.42024255,0.02607072,1405.277439763152,1079.0207111692823,2305.1110613087753,0.07726446098587461,-472.03928,58.715725,-4.6503286,14.121018,-6.0654287,-9.260619,-4.1775885,-7.4724,-4.639196,-2.2831326,-5.7643347,-6.4330206,-4.6083975,0.4016128,-6.1652236,-4.340916,-3.258898,-4.0419106,-3.4354992,-2.742869,FAKE
0.41503564,0.026157651,1474.3317172143425,1072.9023600596106,2348.0274684657993,0.07183327689628483,-467.59683,68.80065,-5.4196444,13.095869,-0.754308,-10.002627,-7.0745106,-9.422581,-6.5793276,-5.443199,-5.4007387,-1.2247692,-7.184686,-1.1690006,0.47268942,-6.526295,-4.862135,-0.29495278,-4.622765,-3.1001205,FAKE
0.40484405,0.024008514,1440.1578526992707,1030.3669170639687,2277.369562391157,0.08060797818304953,-494.27487,60.372047,-2.8184218,12.183093,-8.748374,-10.677011,-8.662972,-4.152251,-7.097466,-1.978472,-5.225676,-8.66781,-4.9417152,-2.8586712,-5.0262985,-5.5413995,-2.9007819,-3.408067,-5.6323633,-1.5812498,FAKE
0.37292928,0.027759556,1404.2422082617172,1018.5593672696465,2236.236477783959,0.09219067458397832,-478.5138,86.74573,12.33919,16.752445,8.026741,-6.670599,-7.386543,-3.1610644,-12.605372,-7.4541044,-2.1914697,-4.483991,-2.9655967,-2.867933,-2.4295633,-0.01665693,-3.4335983,-3.9243126,-2.2989557,-1.868313,FAKE
0.33309117,0.019878315,1633.7039222579533,1098.18919080509,2545.251275880418,0.103036036063274,-488.9933,67.00978,-4.0207577,7.488264,-5.788445,-14.299078,-8.84402,-11.925075,-10.364323,-6.720942,-6.9759,-2.755607,-7.6852927,-3.8263416,-1.0672888,-6.6169896,-4.706345,-0.8836362,-5.8896203,-3.8345263,FAKE
0.32439032,0.021368299,1577.1108178396958,1157.7185958138782,2480.9849978231423,0.09949486322078173,-490.15973,61.630795,-0.7801904,4.99483,-12.538206,-11.24959,-10.081864,-8.811962,-9.16091,-4.8054085,-4.879442,-8.698538,-6.533401,-4.089633,-5.1347494,-6.1275744,-4.046893,-4.196302,-6.018871,-1.9671496,FAKE
0.38158077,0.025554704,2147.794921444953,1058.40822320258,3020.7484006143577,0.15540533390576625,-474.67715,84.82651,7.879502,21.046585,11.887592,-6.5822096,-1.557729,-0.9617508,-15.30105,-4.2950172,-1.6547712,-3.9914627,-1.968306,-1.6885939,0.8915564,1.1562643,-4.5254025,-2.2105381,-0.40568978,-3.5365577,FAKE
0.36229762,0.026942486,2300.353973761735,1220.8967044825415,3210.097255647736,0.1720650971120356,-451.62906,81.03427,13.979637,17.719225,8.079279,-2.3819432,-4.3897953,-6.082704,-11.507857,-5.545404,-7.88889,-4.6474776,-1.0349537,-5.3370333,-2.967558,3.827255,-3.4200199,-4.462776,-0.36730134,-1.5702124,FAKE
0.38499674,0.026607553,2043.8893549737431,1013.9613334953319,2845.0411297588525,0.15747145897832818,-468.94196,83.28169,11.873311,17.662844,12.095863,-3.6075454,-4.910513,-0.9565772,-11.783966,-5.361523,-1.2034667,-3.8093405,-2.0307894,-1.4443471,-0.8392022,1.1127964,-2.145077,-3.3880565,-2.6807237,-0.07738567,FAKE
0.36146152,0.024166372,2528.148358120935,1196.1135232443648,3389.812835598878,0.18066028323335914,-475.33002,82.99258,11.966133,15.764667,10.473321,-0.79568356,-2.6425252,-1.3054361,-11.557387,-2.4107127,-3.6470852,-2.33871,-0.8418109,-4.3353024,1.9542172,4.0304494,-2.7928882,-2.6355712,0.3737861,-0.576023,FAKE
0.28044933,0.024287783,1932.6981118816016,1288.5893344662086,3023.601191194938,0.10881011821387171,-475.4873,58.071316,-14.134105,7.0861607,-16.438204,-16.611,-6.8205276,-21.756653,-12.0047,-13.1577215,-12.01409,-6.9824114,-8.756892,-1.7916425,-9.723468,-5.0452485,-0.7387605,-3.4895205,-1.0191426,3.4778633,FAKE
0.29041323,0.027797809,2299.152814855469,1140.08950982128,3396.4051708003285,0.1381945366837326,-482.84573,52.40685,1.8725501,12.295293,-15.271298,-14.643423,-9.067106,-18.645948,-11.473171,-6.289345,-9.311492,-14.18981,-10.357398,-6.861107,-11.512469,-6.537359,-7.0198603,-10.526076,-5.275317,-2.3618338,FAKE
0.3510438,0.021831593,1970.0524925723091,1519.742587037196,3273.9870805460296,0.09849508247198609,-474.63965,58.79794,-5.6428294,17.620197,8.092677,-12.002151,2.1523235,-7.2591453,-15.593841,-3.3725545,-9.334205,0.59244245,-7.3159804,-8.355805,-2.0786924,-2.5759945,-10.646462,-3.2312691,-5.31518,-7.2864647,FAKE
0.33234146,0.032464396,1754.780993546182,1180.2764556303584,2731.876473297094,0.10091320267415499,-457.32898,81.668915,11.471751,14.892791,-5.1092834,-6.852118,-4.7668567,-10.673728,-13.433142,-6.010513,-4.3363643,-10.689456,-2.704747,-4.617283,-6.8914866,-8.924754,-11.263239,-5.880939,-8.742386,-2.4900942,FAKE
0.33646476,0.020948276,1937.7514657838033,1265.832695930438,2985.8236117997776,0.12772144990808823,-485.81433,45.11151,-26.795246,8.36839,3.0807416,-13.883952,-3.4613721,-6.321822,-7.6572604,-0.9112581,-1.3708452,-3.8458228,-9.152569,0.30377164,-4.998148,-1.1289178,-2.713877,-2.3333642,-0.566959,-3.188947,FAKE
0.32738933,0.021221511,1801.622644816306,1288.3739625362286,2862.2269738033715,0.10631361995266615,-491.18433,63.05416,-6.1752567,0.9941376,-5.83582,-13.897287,-3.5707607,-14.017804,-17.300978,-7.780474,-12.889998,-11.636698,-16.200443,-7.2745543,-13.774618,-14.209893,-10.287234,-4.2213807,-9.025409,-6.232445,FAKE
0.30396327,0.022952734,1639.4757641543636,1361.2379454352424,2730.8001538917374,0.08282678562790248,-489.85922,58.489254,6.6347756,14.994769,-1.5334253,-6.4345293,-7.446617,-12.766465,-6.3696523,-7.66832,-9.36875,-7.3856893,-5.626504,-4.2612195,-4.3664503,-4.3410254,-4.77593,-4.011167,-7.735549,-4.5472045,FAKE
0.3585811,0.025086999,1476.2686392551198,1257.4085729870083,2426.768658995259,0.07952672999709752,-476.7582,64.16638,4.961344,11.638161,16.278296,-7.3275695,-4.207184,-5.2326093,-6.144062,-8.320271,-8.240782,-3.023339,-9.623752,-5.487698,-2.4529963,-1.0582534,-8.623019,-3.4384606,-5.729563,-5.1330805,FAKE
0.30987883,0.029473482,1964.1594410253388,1539.3191045235176,3240.905402688419,0.09890983274477554,-462.6189,68.65271,5.812872,14.488446,-3.2427094,-13.746788,-4.751515,-16.689209,-12.082928,-5.9733257,-10.04598,-4.7354956,-9.3725605,-3.263238,-4.926244,-11.338521,-6.581168,-2.2409673,-5.33543,-5.412533,FAKE
0.44759607,0.023230156,1724.9409388334968,962.5694469332075,2532.0096892838137,0.12812167424535603,-501.13907,66.0546,4.9205303,23.41463,14.343835,-4.551658,1.2855101,1.2243048,-11.162029,-0.79777676,-1.0416961,-2.942418,-1.5989833,-1.6162426,0.14993086,2.868069,-3.4387608,-1.9594947,1.0473683,-2.5029867,FAKE
0.40920758,0.026024163,1490.2478094876683,976.1782612291245,2233.3781617344716,0.0997571443256579,-487.5826,60.095856,4.0096354,16.382778,5.6701455,-7.322622,-1.6203814,-2.9703627,-7.5014634,-3.8708327,-4.826546,-6.0982075,-5.484269,-0.3999679,-3.3960202,-3.9561574,-3.6429129,-1.4197869,-3.6364985,-2.4928074,FAKE
0.31509566,0.018903693,2454.5917497829023,1402.0256757912,3603.864612446993,0.15371522925501158,-488.26572,51.283684,-8.766461,5.099965,-3.471573,-11.979075,-10.345193,-11.285359,-10.378363,-10.080903,-10.823646,-1.9735398,-12.351513,-2.0252223,-1.5625435,-10.295548,-4.4104204,-3.3056886,-7.933448,-5.8382616,FAKE
0.37117186,0.018910356,2108.2131775203393,1612.6031337175152,3500.2354806136495,0.09488881979327667,-524.47266,54.95042,5.6547503,17.709673,24.008724,-7.451516,-13.600244,-4.0443497,-6.889383,-8.133798,-6.879639,-3.861141,-5.774585,-4.865779,-3.3582,1.4426401,-4.6856365,-3.932954,-2.8714693,-5.7850943,FAKE
0.35364315,0.02286005,2499.9714818810257,1934.6335826247632,4228.769972740774,0.09872865750579599,-477.13293,55.392654,13.272449,13.845214,10.026883,-8.311508,-0.037801422,-9.676915,-6.8472357,-7.1428576,-6.6166306,-0.066512614,-9.534284,-3.5440555,-1.3974932,-7.160357,-6.447781,-3.1234465,-5.7514725,-6.459884,FAKE
0.41580844,0.022722108,2269.3627791822437,1717.0380991285035,4067.210332889601,0.09065843051272167,-479.50143,53.31043,7.7397146,14.05969,12.923293,-0.00459359,-6.276171,-6.450302,-3.7912056,-3.2485332,-4.7265644,-2.7196186,-4.994864,-1.719898,-0.4271292,1.1887448,-6.3058624,-3.119178,-2.028405,-5.290068,FAKE
0.427551,0.023131164,2346.5621443694286,1841.7065109719526,4378.138496440102,0.07783888299922899,-474.9783,52.106388,13.217156,14.043321,12.917817,3.7564948,-0.69141865,-1.5553257,-4.5539656,-1.4596441,-6.2209973,-2.3145297,-6.6818614,-3.8552608,1.4511701,0.9879825,-3.7466118,-0.67309624,0.7006098,-3.7148106,FAKE
0.32487828,0.017602423,2083.576008774811,1411.9874906713574,3253.539154358616,0.12323360398997688,-517.7858,46.317142,-6.6227827,10.665334,-1.0709794,-12.269541,-7.91767,-7.6094437,-8.535742,-10.996117,-13.088712,-2.0990474,-12.4353695,-1.5485857,-1.2116323,-10.698334,-2.9937932,-4.0498624,-7.462857,-5.356826,FAKE
0.3263726,0.022947086,2213.911787556671,1774.0495926625833,3952.6211517263396,0.09986462148226677,-482.26514,42.640076,12.665613,14.005696,13.402476,-5.151774,-4.7233367,-6.806228,-9.43587,-1.1834358,-0.35475665,-5.87201,-7.7895966,-1.8834288,-5.8416867,-6.165669,-6.6030335,-4.0909,-6.547841,-4.3695736,FAKE
0.3958382,0.017858949,1904.7863383670795,1394.0244813606691,3016.9727616615264,0.10090781912586738,-501.38376,36.66534,0.24749036,11.695029,0.5962011,-7.119901,-1.9711013,-8.950587,-8.931862,-8.107374,-11.183204,-2.3120663,-10.747471,-1.9842889,-3.0516844,-6.802183,-3.253349,-4.132019,-6.39523,-4.7841077,FAKE
0.3958382,0.017858949,1904.7863383670795,1394.0244813606691,3016.9727616615264,0.10090781912586738,-501.38376,36.66534,0.24749036,11.695029,0.5962011,-7.119901,-1.9711013,-8.950587,-8.931862,-8.107374,-11.183204,-2.3120663,-10.747471,-1.9842889,-3.0516844,-6.802183,-3.253349,-4.132019,-6.39523,-4.7841077,FAKE
0.3685727,0.021612572,2551.5480095134817,1746.5556130599045,4371.754906153624,0.08935396287104858,-501.8193,50.300724,4.854237,20.792013,10.09014,-0.6946502,0.6699902,2.6204119,-5.94482,-3.7362611,0.11953912,-4.7116413,-2.8452437,-1.4447434,-4.3686657,-0.14716876,-2.0519874,-3.018717,-1.0305381,-2.4450133,FAKE
0.35342553,0.020653823,2162.5418388887483,1516.2733811744768,3592.093570800405,0.09670415803296067,-496.70123,57.08348,9.497919,18.86503,9.355916,2.0642471,-1.8128309,1.1689159,-6.1832037,-3.403978,-0.02004913,-4.0654054,-5.0988464,-1.8629353,-3.3056147,-2.3241913,-3.6642323,-2.664494,-2.2106237,-1.6679466,FAKE
0.31922927,0.014648384,1994.2429328817457,1294.2443010187294,3011.012530418755,0.11747436994024672,-527.3237,43.75537,0.6827835,11.49402,-1.1843555,-8.781411,-5.3078156,-10.209549,-10.107396,-10.978518,-13.161438,-5.2037053,-13.2094555,-1.426448,-4.1716127,-9.7535715,-3.2214937,-4.821268,-6.736567,-5.488714,FAKE
0.36334854,0.022046616,2577.050577244116,1749.7328511699252,4319.540624096473,0.0867510511035081,-485.8938,40.011223,7.9261403,17.889673,5.2046375,-4.4254136,-1.3432016,-8.956761,-9.062988,-4.930045,-7.6629014,-4.443294,-4.9617786,-3.548038,-3.9358916,-5.527309,-3.4064984,-3.9524455,-6.520793,-3.9554222,FAKE
0.38214692,0.01884889,2511.363827949603,1744.421999499185,4278.068040128663,0.09656712304838087,-514.10455,46.147125,5.278507,18.665369,11.600698,0.7314287,-1.6004602,1.0700247,-3.7317739,-3.1285408,-1.1247611,-3.2473948,-2.985713,0.28103936,-3.770189,-0.8170272,-2.3967075,-1.7710516,-1.8529686,-0.68108195,FAKE
0.36438712,0.015299651,2251.57780545773,1298.7717355764785,3283.4233221496725,0.13871366314090208,-524.98126,35.120316,-2.7573352,8.583767,0.006603185,-5.955492,-4.117709,-8.09784,-8.522899,-8.6200285,-9.703916,-2.8389204,-10.854575,-0.6590497,-1.5565608,-8.758791,-1.7596434,-2.9344788,-6.266647,-4.8815265,FAKE
0.30982295,0.014902368,1939.7332229268684,1190.6009190493164,2939.2075161430225,0.10951655262143407,-517.0542,40.989094,5.4194098,6.8278484,0.18391153,-8.022384,-11.454673,-7.7253547,-13.547694,-4.6058617,-6.606248,-5.872404,-1.2944486,-2.8956435,-3.2831168,-2.5007694,-5.426653,-1.9202498,-5.1148257,-4.076441,FAKE
0.35998443,0.016340775,2270.919668392366,1647.8690006434845,3842.2987656310233,0.09429964581727063,-535.2845,53.041046,10.098919,22.822218,7.381096,-4.933758,1.4690331,-11.53354,-6.404019,-3.6122944,-7.2426424,-5.4081182,-6.4072447,-2.8700588,-4.172916,-5.9255533,-3.0707672,-3.9641142,-6.718351,-4.111934,FAKE
0.3323625,0.012551878,1993.3052388574654,1519.4118990061745,3322.4885703787586,0.11308360338762528,-533.0333,41.74773,-1.118691,12.966681,0.2575082,-9.677212,-3.0951626,-9.339916,-8.289561,-10.761978,-11.496755,-1.8762896,-11.373758,-2.1090071,-2.188742,-8.261674,-3.0704255,-3.7517138,-7.3831816,-5.8241267,FAKE
0.37483197,0.015111938,2684.9796903019173,1941.844572512532,4727.907776961257,0.08396216328546646,-534.88635,46.493725,1.6826266,11.580535,8.3877,0.08172104,-1.0213572,2.5868757,-4.741403,-2.5616598,2.327835,-1.8878059,-1.5108018,-0.82135946,-2.5567226,-0.18960088,-1.9749128,-0.31955552,-1.6387929,-0.37596396,FAKE
0.51868314,0.021508828,1444.891995919734,1298.8322650674575,2294.5147041550213,0.07756744831823438,-502.82623,45.238518,6.114026,5.4271407,3.9472992,-4.9344335,-8.258501,-1.3286937,-10.001861,-1.9435378,-3.5713067,-4.866268,-1.2541705,-2.819325,-2.6056626,-2.1772387,-5.7925487,-2.0378623,-5.3965874,-3.9342504,FAKE
0.35906434,0.00994114,2181.5065767858177,1573.8758919335878,3501.37021808139,0.10296108507613724,-554.2769,28.66054,-3.0151248,5.321331,-0.43966556,-6.278484,-2.368481,-4.1868944,-5.7295218,-6.4302754,-8.538486,-1.3318017,-9.630639,0.56918323,-1.7450513,-5.819571,-2.0296278,-3.0982823,-5.2336273,-4.4528055,FAKE
0.41880253,0.014843972,2993.1730600471733,2111.5440881625304,5269.666233224509,0.08622211112181959,-509.87698,30.996693,6.229916,10.609976,3.2515018,-2.38553,0.49123263,-5.9964743,-4.9571896,-2.1484067,-5.236462,-3.2907283,-4.796638,-1.3298008,-3.6731727,-3.3004339,-2.630862,-3.0929143,-4.127819,-3.303196,FAKE
0.3754625,0.01705791,2832.50529031269,2051.57538890428,5071.500996138926,0.07486703088858905,-499.60776,41.123775,4.509037,11.229322,6.606559,0.9475749,-0.82322645,3.0211968,-3.507814,-1.1272782,3.2217896,-1.9246659,-2.3802495,0.5125507,-2.2927938,-0.17022908,-2.1269894,-1.3569283,-0.8557113,-0.15862116,FAKE
0.41224697,0.017476697,2312.843960383111,2037.4662969941173,4552.271881927043,0.074612537345798,-488.4041,32.691185,9.718628,6.9107857,6.275687,-0.4629185,-2.6241553,3.9010863,-6.8409142,-1.9651607,-4.360198,-5.94049,-3.338581,-3.351582,-1.5868621,0.59267265,-3.5717657,-2.1345587,-2.4400134,-4.347815,FAKE
0.41608176,0.020388834,1760.1907386531677,1576.8019195682866,3106.5256511420585,0.08881749349460293,-501.2258,49.961304,10.25675,12.198051,5.4327717,-6.656938,-7.197002,-1.0090971,-11.893951,-0.8876823,-6.4246187,-7.9383073,-1.4137528,-4.909617,-3.6968482,-3.0670652,-5.7157006,-1.7946934,-7.0503473,-3.3684418,FAKE
0.3234084,0.012086691,1987.000725614261,1457.355277070277,3239.5932093894567,0.1148319288502313,-542.5664,39.581047,-2.4179206,11.0828495,1.8793885,-6.9462266,-4.275523,-8.482118,-8.663228,-8.063487,-11.377764,-2.7094734,-12.941494,-0.5400729,-2.4380343,-8.818442,-2.373459,-3.298114,-6.0550995,-5.670308,FAKE
0.36407107,0.01902951,2410.4223487239387,1743.2300462239216,4238.388506228315,0.08755707281225907,-500.36044,46.622276,6.8397813,18.857227,5.878108,-2.4306562,2.31981,-10.291921,-6.7668614,-3.0531018,-7.744797,-5.8619657,-6.3643317,-2.231829,-4.247041,-6.347895,-3.3797204,-3.6065693,-6.593109,-3.8422651,FAKE
0.37068987,0.019425085,2297.893333551275,1642.9711477911544,3937.6126585690536,0.08782323691692367,-483.42392,41.29859,7.4545865,14.133263,6.840664,1.0890125,-2.216352,1.9264619,-2.824416,-2.3622336,1.4394017,-3.5366802,-4.016826,-0.8860236,-1.8091776,-1.3900812,-2.1343958,-1.2021036,-1.9803923,-1.5321128,FAKE
0.362586,0.009498211,1949.4352308433677,1296.9807596322546,3089.8154206522263,0.11275607471569006,-519.14966,27.808247,0.20797336,7.18589,0.75936854,-5.7573414,-4.005425,-5.460871,-6.1309075,-8.188837,-7.9803324,-1.9872855,-8.409436,-1.4617633,-1.4750398,-6.745052,-1.7616996,-2.427319,-6.2775593,-4.045194,FAKE
0.33631125,0.02657919,2019.4848592617172,1354.3116563458382,3169.4079344571096,0.10026821507921174,-446.63306,66.009476,7.792521,17.187069,2.3552423,-8.372235,-3.7360232,-16.113556,-15.002675,-5.5113554,-9.657509,-10.093551,-6.8337774,-2.802197,-4.464564,-6.6155987,-4.0656056,-4.0094757,-8.368083,-4.94815,FAKE
