chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,label
0.3329335,0.026192266,2106.5774174527614,1358.1101533408626,3326.8798828125,0.11531965441460587,-460.34613,64.05062,5.3398514,21.975605,12.114401,-2.020984,-5.6778975,-1.6790309,-8.86592,-8.918031,-5.446261,-5.3933487,-5.105499,-3.957287,-4.5816646,-1.114247,-2.7501895,-3.3218558,-2.694601,-3.2640839,FAKE
0.33081615,0.027591912,2018.133200912879,1272.2736864295541,3098.9757225355006,0.12196503393064143,-464.6688,71.18914,13.598045,5.2553444,-5.0189786,-13.105112,-11.975559,-4.151976,-15.112104,-5.554529,-8.054327,-8.417982,-3.0839102,-5.7341175,-5.6844344,-5.2546344,-7.960076,-3.5104244,-7.880471,-4.9210114,FAKE
0.32931462,0.02113844,2361.077716692934,1402.536599734397,3594.8246516901986,0.14481284936391672,-499.4504,53.661057,-1.6816293,9.220331,-1.2158024,-10.670034,-6.4842505,-10.321159,-10.720263,-12.150581,-12.448916,-1.1665294,-12.18811,-1.0868312,-0.8559764,-9.071501,-4.8208213,-4.224608,-7.958624,-6.757719,FAKE
0.37901002,0.031195922,1640.5815513234436,1105.1302440791205,2533.7763452677536,0.13381740699980652,-449.841,80.541,10.002428,16.913097,8.679737,-3.487667,-8.688488,-7.1613307,-12.162883,-7.3581476,-9.529752,-4.96037,-1.1998211,-6.3012924,-2.7817175,4.1501517,-3.4952807,-4.4472055,-0.6843654,-2.1149123,FAKE
0.38010406,0.021662254,1918.1201501763621,1133.634229313357,2806.883027162345,0.14781770027089783,-491.5712,82.92047,10.191287,16.346241,10.37415,-1.5868462,-4.1756506,-0.75794715,-12.024461,-4.1493425,-4.6787715,-1.2164179,-0.46046764,-5.7670903,1.8486354,4.5070353,-3.8407564,-2.5497286,0.15031093,-0.97533405,FAKE
0.3871856,0.022687318,1888.6694336535018,1220.8206619449452,2817.782961251935,0.14522890262190402,-476.72998,79.81062,13.814355,16.26391,5.5657535,-2.5828607,-4.2069497,-4.9553976,-11.649628,-6.6280036,-7.8415155,-4.888107,-0.070083916,-4.420955,-2.6734533,2.9147112,-2.864624,-3.8970249,-0.314898,-1.9752828,FAKE
0.36717698,0.021388954,1646.650203264526,1139.6954729859224,2597.725958573191,0.10949102348587461,-484.5502,65.48538,3.743056,10.989573,-7.73886,-5.920879,-5.2748666,-10.7586565,-7.0228887,-2.5341666,-4.3891745,-6.9484696,-5.312266,-1.368452,-6.207224,-4.001577,-3.9217956,-4.587726,-3.2551064,-2.2985559,FAKE
0.3534527,0.026215734,2944.837962707188,1148.4289712708212,3833.868483788458,0.13401128337848298,-486.6493,83.28879,4.953188,19.685154,8.494022,-9.640549,0.12815061,0.1459225,-17.133238,-4.94946,-0.7882036,-2.7069654,-1.4460194,-3.9108028,-0.8442912,1.817731,-5.6316833,-2.7739124,-0.6632579,-4.7108164,FAKE
0.34023818,0.02897239,3070.1234109372335,1102.342328695893,3866.0599557976975,0.1456612507256192,-466.71338,83.653725,11.697302,16.87018,7.0312433,-2.4696808,-5.255251,-4.714774,-10.666975,-6.772647,-8.605017,-4.0777245,0.2621368,-6.492071,-3.8532429,3.6814315,-3.7441149,-5.4526343,-1.232622,-2.2059035,FAKE
0.34237662,0.031797305,2939.650020035206,1125.0892089616593,3814.660266604586,0.1366367399138932,-461.1432,83.09268,9.991537,15.873679,10.117363,-4.2127037,-4.3922405,0.85755265,-11.203057,-7.213679,-1.0422292,-2.1887941,-1.1435722,-2.5451007,-2.5307398,1.101896,-3.440599,-4.4893713,-2.3553054,-1.1934905,FAKE
0.35658312,0.028806178,3133.6057562208293,1126.0039518349095,3895.4514447380516,0.1314863553357198,-460.01614,82.853424,13.58146,17.52756,9.368793,-0.085938066,-0.09529439,0.41446632,-10.101331,-3.474165,-3.191454,-1.3170598,-0.5684186,-5.158198,0.020370943,2.9376922,-3.6947834,-2.6463282,-0.2456708,-1.85483,FAKE
0.3133167,0.027005099,1835.2406306665632,1084.1443363469468,2721.466876995453,0.12509826093266255,-478.6443,81.97349,-0.2593257,4.05586,-4.6862106,-8.9900465,-6.2019486,-6.122997,-8.311988,-5.0067005,-6.042111,-8.512864,-9.028989,-1.4850744,-5.391713,-6.677105,-4.9751897,-2.5834713,-6.287445,-2.9145405,FAKE
0.31176555,0.025651312,1875.5967688890378,1124.215434166378,2829.1912256010546,0.1228964601876935,-479.8269,68.53411,-7.081823,8.318253,-10.844882,-6.341997,-5.9809732,-11.238063,-6.357936,-3.8043368,-7.4494433,-9.647084,-6.4193187,-1.7371649,-7.9914536,-5.75626,-4.426316,-5.3201404,-3.7593348,-2.6557295,FAKE
0.31129524,0.021494279,1865.2389661848538,1111.6175181070928,2837.674507637142,0.12458768200948142,-488.73297,73.29857,-10.16832,6.3633265,-6.1916814,-11.628999,-6.523281,-11.123059,-9.208218,-4.0294394,-5.776995,-4.0950923,-9.694196,-3.5166476,-0.8241482,-8.32477,-5.2542443,-0.9302645,-6.447733,-2.5461085,FAKE
0.29502743,0.027850525,1903.969406362512,1172.1556213316494,2895.490824696449,0.12847768116292568,-472.1407,66.68333,-7.67299,2.5546105,-12.998471,-9.374524,-9.630983,-7.520367,-7.395177,-3.9451005,-6.850849,-9.784273,-6.805773,-3.428488,-6.49745,-7.2360725,-3.9284623,-4.341864,-5.4069786,-1.4204099,FAKE
0.29410014,0.026832804,2694.9383157390903,1259.5226263678514,3627.003068008659,0.1730450609520124,-468.57422,79.98934,-6.550323,5.5460763,-7.530563,-7.825424,-5.539501,-10.680274,-7.1679015,-2.9259286,-5.9864936,-8.971533,-6.3069763,-0.73590213,-7.137207,-4.6089606,-4.8697114,-4.8580785,-3.7151165,-3.8919547,FAKE
0.29351553,0.02866476,2751.5790776410686,1159.2420536263805,3673.219455211155,0.18691270196400928,-462.10458,90.1403,-7.8512964,6.6064863,-3.824348,-11.485776,-8.466669,-12.618807,-10.198174,-7.0441375,-5.807793,-0.32512128,-8.839565,-3.145889,0.5029727,-7.002446,-6.013339,-1.4924712,-5.3998184,-2.9457664,FAKE
0.37678716,0.034485452,2090.898817607317,1028.0370999819534,2915.590703155234,0.12658842576915635,-447.80264,93.42629,11.919707,14.334739,7.7871094,-3.8204358,-4.3313327,-1.1302493,-13.08832,-6.80882,-0.8865153,-2.8937376,-2.2241843,-2.4260652,-2.518217,0.07479568,-3.0908515,-4.100235,-2.976208,-1.9674677,FAKE
0.35089898,0.03125851,2662.898522611848,1168.9955642093064,3474.7456553550696,0.1584586034249226,-443.81506,88.5001,14.517935,15.70472,6.269602,-0.34212077,-0.03600517,-0.06453849,-11.068915,-3.7529693,-2.4950151,-0.7805413,-0.25363523,-5.157832,0.36699995,2.883898,-4.665832,-2.5661986,-0.2252534,-3.123709,FAKE
0.30361852,0.021241425,1696.709361110904,1177.620705151184,2667.49220337292,0.11285079152960527,-488.89474,63.5771,-0.39157343,11.386587,-8.846419,-9.820861,-8.630343,-12.23844,-8.258204,-5.1125255,-7.381926,-9.847301,-5.9207563,-1.8379381,-7.0578456,-5.3020945,-3.924985,-4.9015923,-4.717013,-3.447221,FAKE
0.30604866,0.016786348,1580.7658154333617,1128.283374636432,2531.8263570590652,0.10309763810952012,-485.33813,63.57267,-3.7427254,8.740899,-3.1637197,-13.02653,-9.422103,-11.792515,-10.24783,-6.4412265,-6.378182,-3.4723232,-8.042318,-3.9318962,-0.8233412,-7.0300126,-4.849279,-0.49666172,-5.746214,-3.2459097,FAKE
0.30288258,0.020619338,1470.6195824789936,1109.8968974911822,2390.760543398075,0.0972760557759288,-491.6106,61.363003,-1.2353795,7.378817,-10.794764,-12.054317,-11.424489,-8.465143,-9.836693,-3.681067,-5.6771717,-10.040157,-6.120242,-4.247201,-5.314565,-6.484548,-3.3351038,-4.04397,-6.2503567,-2.4102194,FAKE
0.42818946,0.025388103,2049.3071103385114,996.9007583651717,2856.932724518673,0.17071476514125386,-474.48984,77.25062,-1.7862341,15.893195,10.664407,-7.375012,-0.3370467,0.6688927,-13.040948,-0.10917314,1.9773631,-2.693747,-1.4550406,-2.1306136,0.7349891,1.0961547,-4.745001,-2.037345,0.13422716,-3.4990711,FAKE
0.42425057,0.025541365,2006.7990169961327,1052.2574107958453,2800.9413964239066,0.16244384009771673,-471.8597,78.77398,4.54722,13.2931385,12.861219,-2.0985684,-3.2533662,1.9892342,-8.8859625,-2.6759272,2.1424441,-2.574978,-1.6368018,-1.8061621,-0.61423653,1.1626045,-2.5084488,-3.5996397,-1.9811947,-0.2177078,FAKE
0.38868427,0.020187141,2852.0448686364434,1108.0559386827997,3627.611397663506,0.22902204672987617,-483.9036,75.918526,8.137876,14.122155,10.206488,0.49495393,-0.66401947,0.91503036,-7.8442926,0.82129323,-0.14685881,-0.9797946,-0.5066063,-5.1717377,1.8705535,3.1705453,-3.7549243,-2.5665276,0.25857824,-1.5806216,FAKE
0.34635708,0.026235001,2922.4094134599304,1096.9208113018285,3823.660212183146,0.1724059869630418,-471.8951,78.20008,3.2907417,16.564392,8.249021,-8.10058,-0.19243614,-0.018995965,-14.066801,-3.1535726,-0.7627622,-3.922903,-3.114516,-3.1677194,-0.92666835,0.5366753,-4.551037,-1.6909871,-0.5038581,-4.1944594,FAKE
0.3551126,0.029085537,2754.4965418060647,1148.365031114382,3652.511247097523,0.15680139500290247,-460.70984,81.7094,10.996249,16.227467,7.585385,-1.8056263,-3.5904753,-3.8802218,-9.914186,-4.781147,-7.6729927,-4.5342636,-0.7968664,-6.3886175,-3.526232,2.6883674,-3.5949748,-5.0408196,-0.47705314,-2.1014302,FAKE
0.3851743,0.03255303,2295.8272808421716,1056.804791026791,3130.3394045992163,0.13937973164183437,-450.50214,80.17507,9.118847,14.332127,9.629612,-3.5210466,-2.9729822,1.245155,-10.609139,-5.13756,-0.5368861,-3.5217872,-2.557891,-3.0136805,-2.3311079,0.5530097,-2.7878745,-3.737746,-2.02065,-1.2474332,FAKE
0.36492985,0.029992064,2892.4015702328597,1127.6555491732872,3719.3858427159926,0.15951642015770123,-459.43628,83.07994,11.3063,16.172535,9.341423,-0.44848368,0.59907585,2.2006705,-9.627454,-1.6298167,-2.6022723,-2.367166,-0.975766,-5.068149,0.80958825,2.5770152,-3.2124016,-2.524315,0.39193642,-1.8436574,FAKE
0.42837906,0.021057254,1712.8646151998933,1165.9806631920737,2706.4086347172506,0.12731177740421826,-501.34714,76.29182,10.502742,18.492731,12.919036,-0.86909926,-2.0840185,2.1710079,-9.628955,-5.8152547,-0.47320524,-1.5822227,-1.3350413,-1.9197401,-0.8078521,2.0713096,-1.3590318,-2.7607307,-1.7022353,-0.27664343,FAKE
0.378135,0.020552317,1777.5492170778734,1245.5960207497992,2828.6495622097523,0.12590135509384676,-488.02124,54.26161,1.5408374,10.769391,-5.098292,-7.2673497,-7.6281533,-5.944528,-7.904808,-1.8510045,-2.9921842,-7.5796456,-5.7637434,-1.6767359,-3.626786,-5.1391063,-2.093422,-2.3705516,-4.8819327,-1.6605332,FAKE
0.3280076,0.015882775,1973.6477109066516,1157.4619225634708,2929.4572859725718,0.12990662187983745,-475.82376,55.59499,-1.0539651,11.628232,-0.22635256,-9.933007,-9.64786,-12.353412,-11.511804,-7.7530293,-6.8005633,-2.9682605,-7.3460264,-3.3725076,-0.062195502,-5.3432198,-3.881896,-0.09835872,-5.05888,-2.7012434,FAKE
0.35115805,0.01954772,2418.7805601502764,1229.9698192215417,3342.9131191950464,0.13616659914376936,-485.54044,75.10747,12.6849985,20.991928,12.306305,1.9926716,-1.7666916,-3.3234494,-11.733057,-4.8048997,-6.147617,-3.9013886,-1.9002544,-6.05745,-0.44807175,3.1624885,-4.499458,-3.3888729,0.8978711,-2.1556113,FAKE
0.40640044,0.022795837,2184.867074198085,1122.6883255511432,3065.6231292630127,0.11932618699206657,-484.02744,69.15673,9.742343,19.559189,8.088093,-4.6533794,0.516183,0.12467595,-12.2260685,-3.6306903,-2.2251463,-3.3557084,-2.4592617,-1.6549373,-0.05525231,0.59435695,-3.5765388,-0.58006847,-0.6975716,-3.9681067,FAKE
0.34737474,0.028467722,3149.4045722095216,1101.3835768683227,4001.7091355456655,0.1912475208010836,-460.03412,72.23717,13.986584,19.09266,7.593432,-0.9837025,-2.3518572,-2.4905481,-8.262971,-4.432922,-7.8129277,-3.8193874,-1.4144758,-5.629716,-2.2463248,3.703229,-3.1848469,-3.5147815,0.030919468,-1.6576967,FAKE
0.38603264,0.028038405,2283.333685888606,1074.1157535490765,3091.0229756736167,0.19155779859229877,-463.84674,78.144226,9.049164,18.347214,10.486476,-1.2198025,-5.4657946,-7.0043855,-11.661135,-4.1246347,-7.073218,-4.7150955,-1.02749,-5.3303313,-2.913869,4.33709,-3.0080698,-5.451805,-0.14459856,-1.297372,FAKE
0.35889277,0.02445002,2066.2841158213796,1214.3756132808421,3107.9895397457913,0.13385331003289475,-482.49942,62.35485,-3.5100722,16.830124,-4.695002,-7.864697,-4.7869334,-8.808628,-4.9068794,-2.5815012,-6.0291667,-7.452481,-4.870511,-0.20226692,-6.7272487,-4.136596,-3.0519068,-4.930842,-3.6465268,-2.62244,FAKE
0.37848434,0.02554854,2042.6809011792257,1162.5872937092968,2967.240390836639,0.15882519228908668,-464.27118,79.79488,4.065496,19.576094,12.599738,-4.8766494,-3.20934,-3.4672089,-12.959321,-2.4479432,0.48890492,-1.2926904,-2.3404326,-1.7198974,2.301154,2.1651316,-4.7253237,-2.27117,-0.26153925,-3.654431,FAKE
0.3312408,0.024795346,2062.2886211317937,1227.888530063658,3011.073459117405,0.15306861334171826,-470.6584,75.15958,3.1746006,11.309472,2.8424523,-9.582401,-7.185999,-3.6488638,-7.4461184,-3.0643315,-4.081347,-7.1218543,-6.3505573,-0.5485415,-4.6329737,-5.925316,-4.317243,-2.9753637,-4.5001287,-3.573562,FAKE
0.40327522,0.02661256,1797.1684673058637,1075.2390971478612,2599.234282785894,0.07160652089783281,-481.9644,78.40469,11.595364,17.617964,10.579676,-4.585775,-4.345303,1.2519119,-9.788562,-5.9555297,-1.8712385,-5.0197744,-2.9590988,-2.1724694,-2.758185,-0.39633083,-2.6115334,-3.5863824,-2.2579803,-1.4278572,FAKE
0.30283138,0.029239917,1903.4513335350498,1186.0606815066462,2883.657562917231,0.1258684754740712,-476.8301,74.03588,-9.838374,4.4539657,-12.375986,-8.474247,-7.555797,-11.423346,-5.9168253,-2.9881387,-6.778946,-9.759116,-6.4311433,-0.94265926,-7.045737,-5.4571967,-4.68467,-4.874088,-4.10397,-3.4488802,FAKE
0.28947064,0.026593043,1745.8025364275356,1245.0265437543362,2772.016571328367,0.11258132981811146,-474.71304,68.275986,-9.352005,-1.6209655,-14.290541,-10.632272,-11.018934,-6.9856186,-6.6738825,-2.9225874,-5.8342338,-11.067898,-6.7954674,-3.1213434,-5.6025896,-6.146086,-4.281297,-4.2525864,-4.9666214,-2.6227193,FAKE
0.3826561,0.031871635,2067.863579376497,1042.2068210753343,2910.8907315753195,0.13664051918053405,-456.22223,91.22118,1.6889305,18.43859,10.030137,-8.383216,-1.1674166,-0.7183693,-17.741112,-3.9823966,-1.0205737,-4.8409505,-3.1153145,-2.4302318,0.21528786,1.276684,-5.5831127,-2.620923,-0.17877,-4.980661,FAKE
0.29602152,0.02826993,2744.0301329769736,1180.0983860682338,3671.419466095443,0.17551141036184212,-466.98056,79.43942,-1.1062586,8.764912,0.83313894,-11.737077,-6.5460887,-5.1344695,-11.00577,-4.114878,-6.4764967,-8.154769,-5.8719325,-1.152921,-5.494958,-5.5269194,-4.814246,-3.12729,-5.374702,-2.6924832,FAKE
0.31418452,0.026689192,1921.3262681847802,1178.9659752260443,2909.1824085719813,0.1219966168005031,-479.3993,62.867107,-5.149265,4.618062,-13.563715,-13.0249405,-11.882664,-10.345714,-9.291304,-5.013495,-7.1380544,-9.870106,-6.5394645,-4.416884,-6.67001,-5.320066,-4.678061,-4.6492324,-5.9563804,-1.6998456,FAKE
0.32931957,0.014920406,1690.1815981653472,1087.2500870908234,2498.951555848491,0.12114136875967492,-500.10574,59.337517,6.8121214,6.108538,-0.107960895,-8.554772,-6.6779113,-4.368696,-7.0352516,-2.2342699,-3.5555916,-6.071041,-5.1370273,-1.5222377,-4.2285995,-4.886148,-3.9096203,-2.7876446,-4.7345247,-2.8134663,FAKE
0.3698233,0.018872546,1678.3594127233873,1038.0330859643614,2534.6263401279507,0.13511974228424922,-486.62344,67.42192,13.22913,14.56187,5.8067117,-0.30844352,-4.28411,-5.8219986,-10.181514,-5.1138973,-6.6616893,-4.537853,-1.4789399,-3.8315585,-2.045034,3.3668013,-2.6393938,-3.5800903,0.32213542,-1.6238916,FAKE
0.31134763,0.025991742,1878.2611882361773,1198.2166131369866,2766.958268581898,0.13325467419698142,-482.44876,83.34941,0.06998068,7.877303,-2.9784453,-13.693323,-7.46928,-5.1018057,-9.198908,-5.2644467,-5.853331,-8.019942,-9.095212,-2.0198264,-5.8669667,-5.7959633,-4.733851,-3.3578384,-5.9195437,-3.6522968,FAKE
0.32021263,0.023670493,2149.967536897583,1072.5758374580644,2930.5239461892897,0.17072988220781735,-483.56897,89.69935,9.397146,16.679132,5.972681,-4.747702,-8.128651,-8.513528,-12.036827,-5.885577,-8.325514,-3.8865697,-0.5330734,-6.5648694,-3.6049945,3.2123797,-5.25325,-5.747404,-0.6503861,-3.7430415,FAKE
0.32498285,0.017685752,1631.0822239691377,1015.3384283593299,2465.1350936653444,0.10952163554566563,-505.74832,77.03896,-8.53376,11.316718,-4.6165395,-16.28497,-7.980103,-11.354838,-9.045823,-6.002373,-7.075416,-1.933021,-9.245942,-4.6502347,-0.7999464,-7.843295,-5.4026237,-1.7289138,-6.1666627,-3.2736053,FAKE
0.314971,0.02249891,1742.8464032728225,1174.8595413782562,2765.924941496952,0.11422304324690402,-475.39987,69.049614,-11.749333,10.3969345,-6.440873,-16.529514,-7.946855,-11.281882,-10.063058,-6.2191267,-6.834872,-1.3146544,-9.408466,-3.9602218,0.9804631,-7.6962643,-5.305222,0.3268814,-6.3630514,-2.859191,FAKE
0.29572618,0.027308432,1706.7189591795645,1233.6493310461926,2756.708330561871,0.10463466585236068,-465.7693,62.995773,-6.1428356,7.7001953,-12.752009,-11.853957,-9.11417,-7.09538,-9.027856,-4.063036,-5.7862287,-9.575954,-7.3313236,-3.4135091,-5.6383233,-7.1007085,-3.0830796,-4.8211412,-6.46929,-1.6998382,FAKE
0.3595773,0.02627727,2553.2149149307975,1076.2234980585924,3398.579449255031,0.18076685855263158,-473.1812,82.848274,8.957488,16.385916,7.583898,-1.3893503,-5.3971047,-5.3387756,-11.061452,-6.1984696,-8.185479,-4.273453,-1.073609,-6.8994513,-2.9017813,3.9583101,-4.2318625,-5.9828744,-0.7854345,-1.5644279,FAKE
0.36140957,0.025463613,1856.6390017604801,1075.5995283349241,2651.8339647228136,0.1267290144881966,-460.60062,81.410675,10.534905,19.710678,11.41769,-1.2624259,-6.6739597,-4.7809534,-11.298643,-4.899883,-5.092599,-3.4648151,-2.0612936,-6.4061956,0.4447652,1.8159633,-5.790155,-2.6169496,-0.32393375,-3.1179864,FAKE
0.32980087,0.02480182,2713.9865798430997,1160.134600221673,3555.520166922649,0.13314620924438855,-480.34134,74.16548,-0.35395023,6.934316,-2.618773,-10.775798,-2.7984464,-3.3976173,-9.554165,-1.8624042,-4.3797083,-6.5056887,-6.429354,-1.7340462,-4.7502904,-4.8411384,-4.3007646,-3.9645817,-4.1361256,-3.4408545,FAKE
0.36836058,0.032546017,2493.7272903354315,1049.495011823331,3263.105268448868,0.14751535893962847,-464.907,89.1168,11.191751,14.952833,8.42376,-6.46406,-3.9450169,2.4063296,-11.208676,-6.0019994,-0.8564574,-3.1286323,-1.7518938,-2.1523106,-2.2348516,-0.22467113,-2.8201804,-3.4492195,-2.545745,-1.3222133,FAKE
0.3264647,0.023010936,1623.4363269147113,1100.411953420375,2509.5264919032993,0.10891657495646284,-478.25668,79.80456,-5.684569,12.398138,-1.1943287,-15.023767,-12.442395,-14.043357,-11.062068,-8.472495,-7.506868,-2.0384896,-8.459391,-2.3466647,-0.93375164,-7.778553,-4.84338,-1.241254,-6.339549,-3.4225032,FAKE
0.3207332,0.02751918,2315.8243368614894,1283.7029886015375,3300.788373917618,0.14797983080979102,-479.5361,62.423786,-0.53511333,8.011901,-11.151259,-12.49756,-10.689109,-7.8578196,-9.567033,-4.1172194,-4.9353633,-9.284586,-6.909018,-3.8868513,-5.849721,-5.8902335,-3.3960853,-4.030455,-5.8216896,-2.4771237,FAKE
0.3276699,0.025215592,2948.287221822272,1252.9924443134696,3924.0346052329237,0.21508637891834365,-475.48853,66.79065,2.4164197,9.93381,1.872867,-7.7215366,-3.876838,-1.6443788,-7.32832,-1.3209395,-4.062333,-6.907668,-5.560863,-0.36619857,-3.7322347,-4.1104507,-3.8944235,-3.512694,-4.1449113,-2.5898354,FAKE
0.39400938,0.030903367,2517.3961724841815,1137.0531288147204,3366.7629749782313,0.13191568002612228,-457.73602,83.547226,11.214713,12.066941,9.577893,-1.084971,-2.591008,3.0162315,-8.253385,-3.486806,1.070927,-1.363135,-1.4136385,-1.515164,-1.0903505,0.3344986,-1.3458568,-3.0836396,-3.137103,0.17748964,FAKE
0.37398934,0.032216594,2213.17483169644,1120.3612734529727,3171.2641571328368,0.1773401974893576,-462.17725,83.93952,3.9495971,19.975925,7.3816385,-9.641969,0.18302634,-0.89000404,-16.583677,-4.634596,-0.59352547,-2.8718565,-2.4465055,-1.4856061,-0.29728085,0.99099004,-5.302336,-2.5998597,-0.49942008,-4.817857,FAKE
0.34811524,0.032068092,2536.9095076023236,1100.1142745570487,3416.9293382957626,0.20785475220104488,-456.5729,86.26391,11.5098295,16.139627,5.5537405,-3.5680714,-4.067398,-4.187357,-10.464856,-6.4557333,-8.554961,-3.015774,-0.35843325,-6.2053375,-2.6955717,4.5954003,-4.4490757,-5.8435974,-0.049733188,-2.1645257,FAKE
0.3455352,0.024902128,1746.3548182218015,1073.4449011891415,2595.409305915006,0.11460626088428792,-474.58002,77.327736,-6.961769,9.087236,-2.862204,-13.681429,-10.952865,-13.231521,-11.548583,-8.014891,-6.5254316,-1.602108,-8.312203,-3.499969,-0.05347355,-6.998576,-5.01593,-1.4277637,-5.0963087,-2.9760957,FAKE
0.34862563,0.023152966,2788.387300741197,1193.8009498421466,3731.960766677148,0.2266331722861842,-460.26263,74.98804,8.63214,16.204725,9.375912,-0.28578386,-4.025209,-2.6582344,-9.895324,-3.47252,-4.179037,-2.7386487,-1.9358789,-5.228144,1.4936681,4.0941806,-3.555506,-3.0763445,0.5359087,-0.92888755,FAKE
0.33276543,0.033525284,2524.6674347781955,1683.8416186839524,4065.1670851574595,0.12074794710236068,-455.77472,53.41503,-2.1855288,17.192917,-13.952247,-21.661718,-8.319491,-17.435612,-12.432376,-8.884536,-9.825322,-4.6586695,-12.921225,-8.737875,-7.4518743,-13.231629,-8.641573,-7.5859647,-7.2142086,-9.178572,FAKE
0.35294676,0.026636746,1615.7933671629328,1208.184866844587,2556.5262077024477,0.10828543742743808,-474.04614,64.04617,-0.99649173,8.216717,-9.530644,-10.061904,-10.024575,-8.397313,-10.649962,-4.320574,-5.5230174,-9.852843,-6.9004283,-4.4259663,-5.2954216,-5.809209,-3.6363785,-4.0006557,-5.508606,-1.3707767,FAKE
0.34204012,0.030331053,2086.8834911620447,1172.057672208485,2968.0822392288833,0.14437057458466773,-445.01382,83.2948,5.3541145,15.336353,6.719515,-4.9459453,-10.324654,-12.038893,-14.228836,-6.83357,-7.8210764,-4.0301723,-0.6365743,-7.010884,-2.2965596,4.8953004,-5.335468,-5.8839903,0.22335765,-3.412957,FAKE
0.2941598,0.028103516,2035.6136170785585,1204.6293878051754,2980.676318398469,0.12341396554743796,-454.23413,58.918896,-8.099765,6.1123013,-12.027114,-15.914691,-12.64426,-7.598529,-7.2381577,-2.3994844,-4.774486,-8.365626,-6.2684636,-3.7190006,-5.1620708,-5.746493,-2.6872,-4.010827,-6.3409257,-1.6854849,FAKE
0.42100728,0.022708835,1768.6065949492363,988.311459971071,2584.86770299197,0.12736922225715944,-479.4066,71.97503,-0.9606945,17.540611,11.712852,-6.7874656,-0.6679085,-1.1184975,-13.73459,-1.0601851,-0.33410946,-3.034586,-1.187521,-3.2570295,0.36970365,2.24224,-4.53144,-2.651715,-0.6054866,-3.4097946,FAKE
0.34098336,0.02730637,1885.1397126517036,1281.340527444262,2816.5246355275253,0.11285570457623839,-480.59613,63.7744,-5.1692104,9.626943,-13.565618,-9.024877,-6.11912,-12.297336,-8.636476,-5.8970256,-6.099163,-8.899252,-7.1953473,-1.9271092,-7.1534247,-4.8706613,-4.3445415,-4.530949,-4.069144,-3.2513824,FAKE
0.39716545,0.02850761,2422.34511950432,1106.4519605145651,3343.4547825863488,0.17172231762770898,-458.16302,73.23568,8.999982,20.376001,10.499073,-4.076791,-0.9750431,-1.7677956,-12.58355,-3.7971895,-1.5139983,-3.0786302,-2.87903,-2.0214565,-0.34313577,0.77444494,-4.976729,-1.7519958,-0.35833734,-4.3292847,FAKE
0.33687246,0.026557598,2881.7049003131797,1112.0491124997618,3787.1854327411475,0.1827505956124226,-478.8241,69.80355,6.1713495,12.593709,1.0090206,-9.555789,-5.9225636,-4.9417953,-9.562378,-3.4362876,-5.235442,-7.853964,-5.9350653,-1.488504,-5.1207047,-5.278588,-4.527907,-2.9525537,-4.7891827,-3.0919375,FAKE
0.3635604,0.030241508,2791.599750688712,1060.8869993964995,3638.3279995283474,0.1971382637142028,-464.54703,77.79385,14.551519,20.36651,9.322628,0.5699996,-3.3199205,-5.130783,-10.413278,-4.3901677,-6.663893,-4.539271,-1.0273578,-5.204325,-3.3244486,3.5692902,-3.7921612,-4.6800337,-0.015626771,-2.3742907,FAKE
0.3488192,0.027813695,2589.931138801876,1214.467790985929,3569.778414038313,0.17758169262770898,-477.19785,69.80531,0.49668586,14.947964,0.13563068,-8.82602,-7.595624,-10.78344,-9.085539,-6.591404,-6.1893153,-2.1409953,-7.4012733,-1.8988631,-0.8664698,-6.2635546,-4.896846,-0.6496968,-5.772592,-2.8082345,FAKE
0.38172022,0.026570572,2730.036185876556,1147.0128894138602,3617.6947909612036,0.15688416094233745,-486.63672,80.1367,14.3847685,21.004011,11.250289,1.3717029,-1.4686655,0.62045723,-9.855397,-1.2436169,-3.304624,-2.2437582,-1.189394,-3.959264,1.739053,2.4392366,-3.0985563,-1.9282204,0.5599528,-1.7206708,FAKE
0.3595779,0.030425636,1926.0378307609064,1041.7214860808804,2764.6666157725426,0.13640280330882354,-450.45337,91.39573,7.1873097,16.77316,9.345917,-6.0189977,-6.2777143,-3.5691984,-18.763786,-9.838729,-0.5708976,-3.2954872,-3.8611524,-3.7821736,-1.1119245,2.481253,-3.5693948,-4.9081073,-2.4833894,-1.6265689,FAKE
